产品名,产品图片链接,产品id,产品购买链接,价格,二级分类,一级分类,品牌
"Corteiz 
Cap",https://si.geilicdn.com/open1624782517-1624782517-37e100000196251c7ad10a8133b0_2000_2000.jpg,7572786999,https://fansbuy.com/item-micro-7572786999.html?promotionCode=R0dfTU9DRzA2VTk,$6.73,Cap,ACC,
"Corteiz 
Cap",https://si.geilicdn.com/open1624782517-1624782517-1ad000000196251d34890a23b491_2000_2000.jpg,7572786999,https://fansbuy.com/item-micro-7572786999.html?promotionCode=R0dfTU9DRzA2VTk,$6.73,Cap,ACC,
"Corteiz 
Cap",https://si.geilicdn.com/open1624782517-1624782517-318e00000196251d0e050aa0834c_2000_2000.jpg,7572786999,https://fansbuy.com/item-micro-7572786999.html?promotionCode=R0dfTU9DRzA2VTk,$6.73,Cap,ACC,
"Corteiz 
Cap",https://si.geilicdn.com/pcitem1850836603-2baa000001909726d0480a20e672_1074_1074.jpg,7572786999,https://fansbuy.com/item-micro-7572786999.html?promotionCode=R0dfTU9DRzA2VTk,$6.73,Cap,ACC,
"Hellstar 
Cap",https://si.geilicdn.com/pcitem1850836603-2814000001909726a3570a8134f0_1074_1074.jpg,7572786999,https://fansbuy.com/item-micro-7572786999.html?promotionCode=R0dfTU9DRzA2VTk,$6.73,Cap,ACC,
"Hellstar 
Cap",https://si.geilicdn.com/pcitem901883166076-39b100000191ca362e680a210256_800_800.jpg,7572786999,https://fansbuy.com/item-micro-7572786999.html?promotionCode=R0dfTU9DRzA2VTk,$6.73,Cap,ACC,
"Prada
Cap",https://si.geilicdn.com/pcitem901883166076-48d9000001915075de510a23111a_1276_1140.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem901883166076-318a00000191ca35e4880a23041a_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-3161000001909726a1360a2315ef_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Ralph Lauren
Cap",https://si.geilicdn.com/pcitem1850836603-2ea2000001909726c1f20a20e284_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-265b000001909726b4f00a8133cc_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Dior
Cap",https://si.geilicdn.com/pcitem1850836603-2d73000001909726d6fd0a20e2c5_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Balenciaga
Cap",https://si.geilicdn.com/pcitem901883166076-363c00000191ca33ad830a2396f4_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Dior
Cap",https://si.geilicdn.com/pcitem1850836603-2ca2000001909726b3470a23041a_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Prada
Cap",https://si.geilicdn.com/pcitem1850836603-2cf3000001909726d2c10a23057e_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-2bb5000001909726d4e90a2396f4_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$12.23,Cap,ACC,
"Dior
Cap",https://si.geilicdn.com/pcitem1850836603-49b0000001909726b97f0a239646_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Prada
Cap",https://si.geilicdn.com/pcitem901883166076-32da00000191ca3412ef0a23047e_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Prada
Cap",https://si.geilicdn.com/pcitem901883166076-380800000191ca3336500a20e7c7_800_800.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-6c50000001909726da870a231316_720_960.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-30bd0000019097268fe40a20e7c7_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$12.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-2d4900000190972695190a2303ee_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"LV
Cap",https://si.geilicdn.com/pcitem1850836603-26aa000001909726e6220a23959c_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"The North Face 
Cap",https://si.geilicdn.com/pcitem901883166076-50ef00000191ca346fad0a239646_693_693.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Coach
Cap",https://si.geilicdn.com/pcitem901883166076-581e000001915b295e570a20e672_1240_1240.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Loewe
Cap",https://si.geilicdn.com/pcitem901883166076-788500000191ca377eb40a231316_676_676.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-6821000001909726dc860a2304aa_597_796.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Miu Miu
Cap",https://si.geilicdn.com/pcitem1850836603-2628000001909726b1480a230115_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-30d9000001909726e1980a20e273_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$12.23,Cap,ACC,
"LV
Cap",https://si.geilicdn.com/pcitem1850836603-2f0e000001909726e3c60a207569_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Dior
Cap",https://si.geilicdn.com/pcitem1850836603-2ca6000001909726d8b40a23041a_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Loewe
Cap",https://si.geilicdn.com/pcitem1850836603-281c000001909726ce180a8134f0_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"The North Face 
Cap",https://si.geilicdn.com/pcitem1850836603-31f900000190972692c70a23037f_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Prada
Cap",https://si.geilicdn.com/pcitem901883166076-38ea00000191ca33da6c0a81347d_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Prada
Cap",https://si.geilicdn.com/pcitem901883166076-492100000191507782290a239846_1276_1150.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"The North Face 
Cap",https://si.geilicdn.com/pcitem1850836603-2de8000001909726971e0a210349_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-6d4a000001909726ddda0a20e35c_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Ralph Lauren
Cap",https://si.geilicdn.com/pcitem901883166076-786700000191ca36717f0a231316_800_800.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Coach
Cap",https://si.geilicdn.com/pcitem901883166076-391500000191ca34fded0a210349_800_800.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Loewe
Cap",https://si.geilicdn.com/pcitem901883166076-392e00000191ca36b57f0a81347d_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$8.23,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem901883166076-390600000191ca344a870a210349_800_800.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-2ce7000001909726a5af0a23057e_1074_1074.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem901883166076-18a200000191ca335ccc0a2395d6_1536_1536.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-709f0000019127238d2c0a8134f0_1536_1536.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-730d00000191272394c80a20e2c5_1080_1080.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$9.62,Cap,ACC,
"Fendi
Cap",https://si.geilicdn.com/pcitem1850836603-743700000191272361d70a23057e_1536_1536.jpg,7572889777,https://fansbuy.com/item-micro-7572889777.html?promotionCode=R0dfTU9DRzA2VTk,$13.60,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-2f0a0000019127234afc0a2304aa_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-25330000018f1f575a650aa0233d_1074_1074.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$9.89,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-790b0000019127239c8d0a20e7c7_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-7aed0000019127235e370a2315ef_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-2f1d0000019127239aa90a2304aa_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-6d9900000191272396a50a230115_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-3c7200000190fde55cdb0a2396f4_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-749b00000191272fa9d00a20e2c5_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$9.89,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-62b100000191272fb7150a811411_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$9.89,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-3df100000190fde55a610a22d172_1074_1074.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-78fd0000019127234e510a20e7c7_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$13.02,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-6d920000019127236dd50a230115_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$13.02,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-2ef60000018f1f5756d60a239383_1086_816.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-25210000018f1f574c010aa0233d_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-77e800000191272387840a239846_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-372e00000191272fb3070a20e35c_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-2eee0000018f1f5750950a239383_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-7b0e00000191272383be0a2102c5_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-7b6f0000019127235b790a210256_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$13.02,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-5c8f0000018f1f5743da0a210559_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-707300000191272398df0a23041a_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-3bb800000190fde55e920a20e2c5_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-6dc700000191272fae010a8133cc_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-5cad0000018f1f575c450a210559_1074_1074.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$9.89,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-7bfc00000191272351a90a20e284_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$13.02,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-2ed20000018f1f573cb90a239383_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$13.02,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/open1704920025-1234478995-19980000018f1f5753150a239631_1080_1080.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-743500000191272355070a23047e_1536_1536.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$13.02,Cap,ACC,
"Cucci
Cap",https://si.geilicdn.com/pcitem1850836603-405d00000190fde794ee0a210349_1074_1074.jpg,7574740746,https://fansbuy.com/item-micro-7574740746.html?promotionCode=R0dfTU9DRzA2VTk,$11.37,Cap,ACC,
