产品名,产品图片链接,产品id,产品购买链接,价格,二级分类,一级分类,品牌
"AMI
 Sweater",https://si.geilicdn.com/open1848188377-1848188377-45b50000019112fa420d0a210559_1080_1080.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/open1848188377-1848188377-27480000019112fa45540a22d234_1080_1080.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-0fd300000191e06f88de0a20e273_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-5b4b00000192b875c8a30a210256_800_800.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$20.60,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-4c3a00000191e0755a430a231316_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$20.60,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-6eaa00000191e071f7d60a2395d6_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-266600000191e07351560a239646_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$22.25,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-48ac00000191da0a54390a22d172_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-04df00000191e071c2f50a20e672_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-76e600000191e06eea400a811411_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901885500614-05f700000191e074248c0a23047e_1702_1276.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901816678625-21820000018c3e8afe470a20e273_1920_1920.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901816678625-2af30000018c3e8aef9a0a20e672_1920_1920.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901816678625-23c70000018c3e8af3160a22d1c8_1920_1920.jpg,7572786981,https://fansbuy.com/item-micro-7572786981.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,Sweater,clothing,AMI
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/pcitem901816678625-20e90000018c3e8b05920a22d246_1920_1920.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/pcitem901816678625-29e40000018c3e8b0c640a8134f0_425_452.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/pcitem901816678625-257e0000018c3e8afaa80a231273_1920_1920.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/pcitem901816678625-22220000018c3e8b098c0a2313a2_1920_1920.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/pcitem901816678625-1df50000018c3e8b018b0a20e35c_1920_1920.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/pcitem901816678625-20550000018c3e8af6a80a8133ca_1920_1920.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/open1672216213-1234478995-03980000019284e0e9990a22d234_800_800.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/open1672216213-1234478995-0eb30000019284e0dbca0a210298_800_800.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren
 ZIP Sweater",https://si.geilicdn.com/open1672216213-1234478995-3c320000019284e0f5e50a8115b5_800_800.jpg,7572852617,https://fansbuy.com/item-micro-7572852617.html?promotionCode=R0dfTU9DRzA2VTk,$36.26,ZIP Sweater,clothing,Ralph Lauren  ZIP
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-7bc10000019284e0c8840aa08290_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-74340000019358640bb40a23111a_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-7524000001935863ae6d0a230115_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-618b0000019284e124dc0a232357_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem901901120317-7c3100000192db403f990a230115_600_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-747a00000193586394940a20e672_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-61570000019284e0fc700a232357_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-03840000019284e0d2d60a22d234_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$16.32,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-03420000019284e0a6ce0a22d234_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-7c230000019284e1112c0aa08290_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-03340000019284e09d340a22d234_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-6e640000019284e07c380a8133b5_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-6f220000019284e1041c0a8133b5_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-7b9d0000019284e0add50aa08290_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-60f50000019284e0b5c60a232357_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-1da80000019284e11a100a210559_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-7253000001935863c4b30a210349_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem901901120317-096900000192db3fc7230a81347d_600_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-73d4000001935864201d0a2315ef_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-60c30000019284e098150a232357_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-0ed10000019284e0f2d10a210298_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$16.32,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-7402000001935863d9440a20e2c5_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-6ec60000019284e0bd800a8133b5_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-6e800000019284e090b50a8133b5_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1897196691-7634000001935863f69c0a8134f0_1920_1920.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem901901120317-0d2c00000192db40ada00a2102c5_600_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-3c1a0000019284e0e5ca0a8115b5_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-03160000019284e08cdc0a22d234_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$27.86,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-0ea10000019284e0cd570a210298_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$16.32,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/open1672216213-1234478995-60950000019284e075900a232357_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1847703580-73ec00000191b35ae9660a8134f0_1000_1000.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem901782690343-09240000018a89c495840a813276_1080_1080.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"Ralph Lauren 
Sweater",https://si.geilicdn.com/pcitem1847703580-736000000191b35ae8430a20e672_800_800.jpg,7572885809,https://fansbuy.com/item-micro-7572885809.html?promotionCode=R0dfTU9DRzA2VTk,$22.91,Sweater,clothing,Ralph Lauren
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-79a100000191b35aedf60a2301b4_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-089300000191b40415d50a2315ef_1702_1276.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-364100000191b35afe2c0a21146b_1000_1000.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-7f2f00000191b35aeac70a2315ef_1000_1000.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-7b2a00000191b35af4c40a2303ee_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-37d500000191b35afb180a20e35c_1000_1000.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-7bd200000191b35af0210a23038e_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-075800000191b40418cb0a210256_1666_1279.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-005300000191b35aeee20a20e273_1000_1000.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem901782690343-0b3e0000018a89c48e800a8133ca_1080_1080.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-5caf00000191b35af9d90a2395d6_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-6818000001929453be7d0a22d172_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-6b8700000192945353390a81347d_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-7d8000000191b40413410a8134f0_1702_1276.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-7acb00000191b35aecf50a207569_1000_1000.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-4f84000001928a6b558f0a20e2c5_1080_1440.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
"AMI
 Sweater",https://si.geilicdn.com/pcitem1847703580-7e1900000191b35af13c0a2102c5_800_800.jpg,7572889759,https://fansbuy.com/item-micro-7572889759.html?promotionCode=R0dfTU9DRzA2VTk,$29.67,Sweater,clothing,AMI
